"binding","objOfProp","label"
"http://dbpedia.org/resource/No_Heroics","http://dbpedia.org/resource/Drew_Pearce","Drew Pearce"
"http://dbpedia.org/resource/A_Casa_das_Sete_Mulheres","http://dbpedia.org/resource/Letícia_Wierzchowski","Leticia Wierzchowski"
"http://dbpedia.org/resource/Daredevil_(TV_series)","http://dbpedia.org/resource/Drew_Goddard","Drew Goddard"
"http://dbpedia.org/resource/War_and_Remembrance_(miniseries)","http://dbpedia.org/resource/Herman_Wouk","Herman Wouk"
"http://dbpedia.org/resource/Scotch_on_the_Rocks","http://dbpedia.org/resource/Douglas_Hurd","Douglas Hurd"
"http://dbpedia.org/resource/Hit_Man_(American_game_show)","http://dbpedia.org/resource/Jay_Wolpert","Jay Wolpert"
"http://dbpedia.org/resource/The_Wubbulous_World_of_Dr._Seuss","http://dbpedia.org/resource/Dr._Seuss","Dr. Seuss"
"http://dbpedia.org/resource/Double_Dare_(1976_game_show)","http://dbpedia.org/resource/Jay_Wolpert","Jay Wolpert"
"http://dbpedia.org/resource/Drew_Carey's_Green_Screen_Show","http://dbpedia.org/resource/Drew_Carey","Drew Carey"
"http://dbpedia.org/resource/Hitman_(British_game_show)","http://dbpedia.org/resource/Jay_Wolpert","Jay Wolpert"
"http://dbpedia.org/resource/Horton_Hears_a_Who!_(TV_special)","http://dbpedia.org/resource/Dr._Seuss","Dr. Seuss"
"http://dbpedia.org/resource/JPod_(TV_series)","http://dbpedia.org/resource/Douglas_Coupland","Douglas Coupland"
"http://dbpedia.org/resource/Olympus_(TV_series)","http://dbpedia.org/resource/Nick_Willing","Nick Willing"
"http://dbpedia.org/resource/Rescue_77","http://dbpedia.org/resource/Gregory_Widen","Gregory Widen"
"http://dbpedia.org/resource/Miami_Vice","http://dbpedia.org/resource/Anthony_Yerkovich","Anthony Yerkovich"
"http://dbpedia.org/resource/Alexander_Zwo","http://dbpedia.org/resource/Franz_Peter_Wirth","Franz Peter Wirth"
"http://dbpedia.org/resource/Backchat_(2013_TV_series)","http://dbpedia.org/resource/Jack_Whitehall","Jack Whitehall"
"http://dbpedia.org/resource/Basi_and_Company","http://dbpedia.org/resource/Ken_Saro-Wiwa","Ken Saro-Wiwa"
"http://dbpedia.org/resource/Shopping_Spree","http://dbpedia.org/resource/Jay_Wolpert","Jay Wolpert"
"http://dbpedia.org/resource/Take_the_Plunge","http://dbpedia.org/resource/Jay_Wolpert","Jay Wolpert"
"http://dbpedia.org/resource/Drew_Carey's_Improv-A-Ganza","http://dbpedia.org/resource/Drew_Carey","Drew Carey"
"http://dbpedia.org/resource/Whew!","http://dbpedia.org/resource/Jay_Wolpert","Jay Wolpert"
"http://dbpedia.org/resource/Missing_File_(TV_series)","http://dbpedia.org/resource/Dror_Mishani","Dror Mishani"
"http://dbpedia.org/resource/Rodeo_Drive_(game_show)","http://dbpedia.org/resource/Jay_Wolpert","Jay Wolpert"
"http://dbpedia.org/resource/Supertrain","http://dbpedia.org/resource/Donald_E._Westlake","Donald E. Westlake"
"http://dbpedia.org/resource/Samson_&_Goliath","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/Scooby-Doo!_and_the_Reluctant_Werewolf","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/The_Perils_of_Penelope_Pitstop","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/Yo_Yogi!","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/Augie_Doggie_and_Doggie_Daddy","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/Tales_from_the_Crypt_(TV_series)","http://dbpedia.org/resource/William_Gaines","William Gaines"
"http://dbpedia.org/resource/Top_Cat","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/The_Flintstone_Comedy_Show","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/The_Oprah_Winfrey_Show","http://dbpedia.org/resource/Oprah_Winfrey","Oprah Winfrey"
"http://dbpedia.org/resource/Dastardly_and_Muttley_in_Their_Flying_Machines","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/Oprah_After_the_Show","http://dbpedia.org/resource/Oprah_Winfrey","Oprah Winfrey"
"http://dbpedia.org/resource/Any_Human_Heart_(TV_series)","http://dbpedia.org/resource/William_Boyd_(writer)","William Boyd"
"http://dbpedia.org/resource/Dr._Phil_(talk_show)","http://dbpedia.org/resource/Oprah_Winfrey","Oprah Winfrey"
"http://dbpedia.org/resource/Oprah's_Big_Give","http://dbpedia.org/resource/Oprah_Winfrey","Oprah Winfrey"
"http://dbpedia.org/resource/Your_OWN_Show:_Oprah's_Search_for_the_Next_TV_Star","http://dbpedia.org/resource/Oprah_Winfrey","Oprah Winfrey"
"http://dbpedia.org/resource/Lola_and_Mila","http://dbpedia.org/resource/Sergej_Ćetković","Sergej Ćetković"
"http://dbpedia.org/resource/The_Fast_Show","http://dbpedia.org/resource/Paul_Whitehouse","Paul Whitehouse"
"http://dbpedia.org/resource/Harry_&_Paul","http://dbpedia.org/resource/Paul_Whitehouse","Paul Whitehouse"
"http://dbpedia.org/resource/Spy_City","http://dbpedia.org/resource/William_Boyd_(writer)","William Boyd"
"http://dbpedia.org/resource/Strong_Medicine","http://dbpedia.org/resource/Whoopi_Goldberg","Whoopi Goldberg"
"http://dbpedia.org/resource/The_Flintstone_Funnies","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/A_Day_in_the_Life_of_Ranger_Smith","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/Pixie_and_Dixie_and_Mr._Jinks","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/Wacky_Races_(1968_TV_series)","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/Boo_Boo_and_the_Man","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/Skedaddle","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/The_Quick_Draw_McGraw_Show","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/The_Flintstones","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/The_Magilla_Gorilla_Show","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/Hong_Kong_Phooey","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/The_Jetsons","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/Snooper_and_Blabber","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/The_Huckleberry_Hound_Show","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/Hard_Luck_Duck","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/The_Yogi_Bear_Show","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/Yogi_Bear","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/Police_Squad!","http://dbpedia.org/resource/Zucker,_Abrahams_and_Zucker","Zucker-Abrahams-Zucker"
"http://dbpedia.org/resource/Xuxa_no_Mundo_da_Imaginação","http://dbpedia.org/resource/Xuxa","Xuxa"
"http://dbpedia.org/resource/Yo_Momma","http://dbpedia.org/resource/Wilmer_Valderrama","Wilmer Valderrama"
"http://dbpedia.org/resource/Temporarily_Yours","http://dbpedia.org/resource/Michael_Patrick_King","Michael Patrick King"
"http://dbpedia.org/resource/2_Broke_Girls","http://dbpedia.org/resource/Michael_Patrick_King","Michael Patrick King"
"http://dbpedia.org/resource/AJ_and_the_Queen","http://dbpedia.org/resource/Michael_Patrick_King","Michael Patrick King"
"http://dbpedia.org/resource/Bus_Stop_(TV_series)","http://dbpedia.org/resource/William_Inge","William Inge"
"http://dbpedia.org/resource/Assy_McGee","http://dbpedia.org/resource/Matt_Harrigan","Matt Harrigan"
"http://dbpedia.org/resource/The_Lost_Tribes_(TV_series)","http://dbpedia.org/resource/Nine_Network","Nine Network"
"http://dbpedia.org/resource/Human_Giant","http://dbpedia.org/resource/Jason_Woliner","Jason Woliner"
"http://dbpedia.org/resource/The_Lyricist_Lounge_Show","http://dbpedia.org/resource/Wordsworth_(rapper)","Wordsworth (rapper)"
"http://dbpedia.org/resource/George_Shrinks","http://dbpedia.org/resource/William_Joyce_(writer)","William Joyce (scrittore)"
"http://dbpedia.org/resource/Jessica_Jones_(TV_series)","http://dbpedia.org/resource/Melissa_Rosenberg","Melissa Rosenberg"
"http://dbpedia.org/resource/Perfect_Hair_Forever","http://dbpedia.org/resource/Matt_Harrigan","Matt Harrigan"
"http://dbpedia.org/resource/The_OA","http://dbpedia.org/resource/Zal_Batmanglij","Zal Batmanglij"
"http://dbpedia.org/resource/Egypt's_Ten_Greatest_Discoveries","http://dbpedia.org/resource/Zahi_Hawass","Zahi Hawass"
"http://dbpedia.org/resource/The_People_Next_Door_(American_TV_series)","http://dbpedia.org/resource/Bruce_Wagner","Bruce Wagner"
"http://dbpedia.org/resource/Wild_Palms","http://dbpedia.org/resource/Bruce_Wagner","Bruce Wagner"
"http://dbpedia.org/resource/Red_Widow","http://dbpedia.org/resource/Melissa_Rosenberg","Melissa Rosenberg"
"http://dbpedia.org/resource/The_Comeback_(TV_series)","http://dbpedia.org/resource/Michael_Patrick_King","Michael Patrick King"
"http://dbpedia.org/resource/Cheyenne_Cinnamon_and_the_Fantabulous_Unicorn_of_Sugar_Town_Candy_Fudge","http://dbpedia.org/resource/Matt_Harrigan","Matt Harrigan"
"http://dbpedia.org/resource/Dinner_with_Friends_with_Brett_Gelman_and_Friends","http://dbpedia.org/resource/Jason_Woliner","Jason Woliner"
"http://dbpedia.org/resource/Dotch_Cooking_Show","http://dbpedia.org/resource/Yomiuri_Telecasting_Corporation","Yomiuri TV"
"http://dbpedia.org/resource/Mix_Nine","http://dbpedia.org/resource/YG_Entertainment","YG Entertainment"
"http://dbpedia.org/resource/P-Valley","http://dbpedia.org/resource/Katori_Hall","Katori Hall"
"http://dbpedia.org/resource/The_Space_Kidettes","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/Captain_Biceps","http://dbpedia.org/resource/Zep","Philippe Chappuis"
"http://dbpedia.org/resource/Secret_Squirrel","http://dbpedia.org/resource/William_Hanna","William Hanna"
"http://dbpedia.org/resource/Runaways_(TV_series)","http://dbpedia.org/resource/Josh_Schwartz","Josh Schwartz"
"http://dbpedia.org/resource/The_Big_Show_Show","http://dbpedia.org/resource/Josh_Bycel","Josh Bycel"
"http://dbpedia.org/resource/Le_Bureau","http://dbpedia.org/resource/Ricky_Gervais","Ricky Gervais"
"http://dbpedia.org/resource/Derek_(TV_series)","http://dbpedia.org/resource/Ricky_Gervais","Ricky Gervais"
"http://dbpedia.org/resource/Bill_the_Minder","http://dbpedia.org/resource/W._Heath_Robinson","Heath Robinson"
"http://dbpedia.org/resource/Dadi_Amma..._Dadi_Amma_Maan_Jaao!","http://dbpedia.org/resource/Sooraj_Barjatya","Sooraj Barjatya"
"http://dbpedia.org/resource/Evolution_Beatport_Show_with_Pete_Tong","http://dbpedia.org/resource/IHeartMedia","IHeartMedia"
"http://dbpedia.org/resource/Vanishing_Son","http://dbpedia.org/resource/Rob_Cohen","Rob Cohen"
"http://dbpedia.org/resource/Life's_Too_Short_(TV_series)","http://dbpedia.org/resource/Ricky_Gervais","Ricky Gervais"
"http://dbpedia.org/resource/Little_Secrets_(TV_series)","http://dbpedia.org/resource/Josh_Schwartz","Josh Schwartz"
"http://dbpedia.org/resource/After_Life_(TV_series)","http://dbpedia.org/resource/Ricky_Gervais","Ricky Gervais"
"http://dbpedia.org/resource/Extras_(TV_series)","http://dbpedia.org/resource/Ricky_Gervais","Ricky Gervais"
"http://dbpedia.org/resource/Gossip_Girl:_Acapulco","http://dbpedia.org/resource/Josh_Schwartz","Josh Schwartz"
"http://dbpedia.org/resource/The_Office_(American_TV_series)","http://dbpedia.org/resource/Ricky_Gervais","Ricky Gervais"
"http://dbpedia.org/resource/La_Job","http://dbpedia.org/resource/Ricky_Gervais","Ricky Gervais"
"http://dbpedia.org/resource/Easy_to_Assemble","http://dbpedia.org/resource/Illeana_Douglas","Illeana Douglas"
"http://dbpedia.org/resource/Ek_Shringaar-Swabhiman","http://dbpedia.org/resource/Sooraj_Barjatya","Sooraj Barjatya"
"http://dbpedia.org/resource/Looking_for_Alaska_(miniseries)","http://dbpedia.org/resource/Josh_Schwartz","Josh Schwartz"
"http://dbpedia.org/resource/My_Goddess","http://dbpedia.org/resource/IQIYI","IQiyi"
"http://dbpedia.org/resource/HaMisrad","http://dbpedia.org/resource/Ricky_Gervais","Ricky Gervais"
"http://dbpedia.org/resource/Piyaa_Albela","http://dbpedia.org/resource/Sooraj_Barjatya","Sooraj Barjatya"
"http://dbpedia.org/resource/The_Ricky_Gervais_Show_(TV_series)","http://dbpedia.org/resource/Ricky_Gervais","Ricky Gervais"
"http://dbpedia.org/resource/Rise_Up_New_York!","http://dbpedia.org/resource/IHeartMedia","IHeartMedia"
"http://dbpedia.org/resource/The_New_Scooby_and_Scrappy-Doo_Show","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/Alice_(Brazilian_TV_series)","http://dbpedia.org/resource/Karim_Aïnouz","Karim Aïnouz"
"http://dbpedia.org/resource/Downton_Abbey","http://dbpedia.org/resource/Julian_Fellowes","Julian Fellowes"
"http://dbpedia.org/resource/Laff-A-Lympics","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/Wonderbug","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/The_Barkleys","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/Born_to_Kill_(TV_series)","http://dbpedia.org/resource/Kate_Ashfield","Kate Ashfield"
"http://dbpedia.org/resource/The_Bionic_Woman","http://dbpedia.org/resource/Kenneth_Johnson_(filmmaker)","Kenneth Johnson"
"http://dbpedia.org/resource/Superstore_(TV_series)","http://dbpedia.org/resource/Justin_Spitzer","Justin Spitzer"
"http://dbpedia.org/resource/Terra_Nova_(TV_series)","http://dbpedia.org/resource/Kelly_Marcel","Kelly Marcel"
"http://dbpedia.org/resource/The_Catch_(TV_series)","http://dbpedia.org/resource/Kate_Atkinson","Kate Atkinson"
"http://dbpedia.org/resource/Jabberjaw","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/The_Scooby-Doo/Dynomutt_Hour","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/The_13_Ghosts_of_Scooby-Doo","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/The_Dudesons","http://dbpedia.org/resource/Jukka_Hildén","Jukka Hildén"
"http://dbpedia.org/resource/The_English_Game","http://dbpedia.org/resource/Julian_Fellowes","Julian Fellowes"
"http://dbpedia.org/resource/The_New_Scooby-Doo_Movies","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/The_Newsroom_(Canadian_TV_series)","http://dbpedia.org/resource/Ken_Finkleman","Ken Finkleman"
"http://dbpedia.org/resource/Match_Not_Found","http://dbpedia.org/resource/Katie_Sheridan","Katie Sheridan"
"http://dbpedia.org/resource/Pyaar_Ke_Do_Naam:_Ek_Raadha,_Ek_Shyaam","http://dbpedia.org/resource/Kavita_K._Barjatya","Kavita K. Barjatya"
"http://dbpedia.org/resource/Celia_(Spanish_TV_series)","http://dbpedia.org/resource/José_Luis_Borau","José Luis Borau"
"http://dbpedia.org/resource/Bigfoot_and_Wildboy","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/The_Scooby-Doo_Show","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/Thundarr_the_Barbarian","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/Save_My_Life:_Boston_Trauma","http://dbpedia.org/resource/Julie_Plec","Julie Plec"
"http://dbpedia.org/resource/Far_Out_Space_Nuts","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/John_from_Cincinnati","http://dbpedia.org/resource/Kem_Nunn","Kem Nunn"
"http://dbpedia.org/resource/At_the_Hotel","http://dbpedia.org/resource/Ken_Finkleman","Ken Finkleman"
"http://dbpedia.org/resource/Animorphs_(TV_series)","http://dbpedia.org/resource/Katherine_Applegate","K. A. Applegate"
"http://dbpedia.org/resource/Filthy_Rich:_Cattle_Drive","http://dbpedia.org/resource/Justin_Berfield","Justin Berfield"
"http://dbpedia.org/resource/Garfunkel_and_Oates_(TV_series)","http://dbpedia.org/resource/Kate_Micucci","Kate Micucci"
"http://dbpedia.org/resource/Good_God_(TV_series)","http://dbpedia.org/resource/Ken_Finkleman","Ken Finkleman"
"http://dbpedia.org/resource/Graves_(TV_series)","http://dbpedia.org/resource/Joshua_Michael_Stern","Joshua Michael Stern"
"http://dbpedia.org/resource/The_Gilded_Age_(TV_series)","http://dbpedia.org/resource/Julian_Fellowes","Julian Fellowes"
"http://dbpedia.org/resource/Happy_Tree_Friends","http://dbpedia.org/resource/Kenn_Navarro","Kenn Navarro"
"http://dbpedia.org/resource/Heathcliff_(1980_TV_series)","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/In_Living_Color","http://dbpedia.org/resource/Keenen_Ivory_Wayans","Keenen Ivory Wayans"
"http://dbpedia.org/resource/The_Originals_(TV_series)","http://dbpedia.org/resource/Julie_Plec","Julie Plec"
"http://dbpedia.org/resource/The_Krofft_Supershow","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/Legacies_(TV_series)","http://dbpedia.org/resource/Julie_Plec","Julie Plec"
"http://dbpedia.org/resource/Scooby-Doo_and_Scrappy-Doo_(1979_TV_series)","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/Bailey's_Comets","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/Dynomutt,_Dog_Wonder","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/Ek_Rishta_Saajhedari_Ka","http://dbpedia.org/resource/Kavita_K._Barjatya","Kavita K. Barjatya"
"http://dbpedia.org/resource/Electra_Woman_and_Dyna_Girl","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/Scooby-Doo,_Where_Are_You!","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/World_Tomorrow","http://dbpedia.org/resource/Julian_Assange","Julian Assange"
"http://dbpedia.org/resource/Chuck_(TV_series)","http://dbpedia.org/resource/Josh_Schwartz","Josh Schwartz"
"http://dbpedia.org/resource/Girlboss","http://dbpedia.org/resource/Kay_Cannon","Kay Cannon"
"http://dbpedia.org/resource/The_O.C.","http://dbpedia.org/resource/Josh_Schwartz","Josh Schwartz"
"http://dbpedia.org/resource/Good_Dog","http://dbpedia.org/resource/Ken_Finkleman","Ken Finkleman"
"http://dbpedia.org/resource/Gossip_Girl:_Thailand","http://dbpedia.org/resource/Josh_Schwartz","Josh Schwartz"
"http://dbpedia.org/resource/Hello_Baby","http://dbpedia.org/resource/KBS_N","KBS N"
"http://dbpedia.org/resource/Help!..._It's_the_Hair_Bear_Bunch!","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/Dr._Ken","http://dbpedia.org/resource/Ken_Jeong","Ken Jeong"
"http://dbpedia.org/resource/I_for_India_(concert)","http://dbpedia.org/resource/Karan_Johar","Karan Johar"
"http://dbpedia.org/resource/Julie's_Greenroom","http://dbpedia.org/resource/Julie_Andrews","Julie Andrews"
"http://dbpedia.org/resource/Keith_Broke_His_Leg","http://dbpedia.org/resource/Keith_Powell","Keith Powell"
"http://dbpedia.org/resource/Key_&_Peele","http://dbpedia.org/resource/Keegan-Michael_Key","Keegan-Michael Key"
"http://dbpedia.org/resource/Scooby's_All-Star_Laff-A-Lympics","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/Mischievous_Kiss:_Love_in_Tokyo","http://dbpedia.org/resource/Kaoru_Tada","Kaoru Tada"
"http://dbpedia.org/resource/The_Richie_Rich/Scooby-Doo_Show","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/Captain_Caveman_and_the_Teen_Angels","http://dbpedia.org/resource/Ken_Spears","Ken Spears"
"http://dbpedia.org/resource/Mr._Yogi_(TV_series)","http://dbpedia.org/resource/Ketan_Mehta","Ketan Mehta"
"http://dbpedia.org/resource/All_of_Us","http://dbpedia.org/resource/Will_Smith","Will Smith"
"http://dbpedia.org/resource/American_Gothic_(2016_TV_series)","http://dbpedia.org/resource/Corinne_Brinkerhoff","Corinne Brinkerhoff"
"http://dbpedia.org/resource/Judge_Dredd","http://dbpedia.org/resource/Pat_Mills","Pat Mills"
"http://dbpedia.org/resource/Kenny_vs._Spenny","http://dbpedia.org/resource/Spencer_Rice","Spencer Rice"
"http://dbpedia.org/resource/That's_So_Raven","http://dbpedia.org/resource/Michael_Poryes","Michael Poryes"
"http://dbpedia.org/resource/Strangers_with_Candy","http://dbpedia.org/resource/Mitch_Rouse","Mitch Rouse"
"http://dbpedia.org/resource/What's_New,_Mr._Magoo%3F","http://dbpedia.org/resource/Millard_Kaufman","Millard Kaufman"
"http://dbpedia.org/resource/Baskets_(TV_series)","http://dbpedia.org/resource/Zach_Galifianakis","Zach Galifianakis"
"http://dbpedia.org/resource/Brody_Stevens:_Enjoy_It!","http://dbpedia.org/resource/Zach_Galifianakis","Zach Galifianakis"
"http://dbpedia.org/resource/The_Incredible_Hulk_Returns","http://dbpedia.org/resource/Kenneth_Johnson_(filmmaker)","Kenneth Johnson"
"http://dbpedia.org/resource/The_Greed_of_Man","http://dbpedia.org/resource/Wai_Ka-fai","Wai Ka-Fai"
"http://dbpedia.org/resource/Tomica_Hero:_Rescue_Fire","http://dbpedia.org/resource/Tomy","Tomy"
"http://dbpedia.org/resource/Tony_Bennett_at_the_Talk_of_the_Town","http://dbpedia.org/resource/Tony_Bennett","Tony Bennett"
"http://dbpedia.org/resource/Wagaya_no_Rekishi","http://dbpedia.org/resource/Kōki_Mitani","Kōki Mitani"
"http://dbpedia.org/resource/30_Days_(TV_series)","http://dbpedia.org/resource/Morgan_Spurlock","Morgan Spurlock"
"http://dbpedia.org/resource/V_(1984_TV_series)","http://dbpedia.org/resource/Kenneth_Johnson_(filmmaker)","Kenneth Johnson"
"http://dbpedia.org/resource/V_(2009_TV_series)","http://dbpedia.org/resource/Kenneth_Johnson_(filmmaker)","Kenneth Johnson"
"http://dbpedia.org/resource/V_The_Final_Battle","http://dbpedia.org/resource/Kenneth_Johnson_(filmmaker)","Kenneth Johnson"
"http://dbpedia.org/resource/Exit_57","http://dbpedia.org/resource/Mitch_Rouse","Mitch Rouse"
"http://dbpedia.org/resource/Watch_the_Sound_with_Mark_Ronson","http://dbpedia.org/resource/Morgan_Neville","Morgan Neville"
"http://dbpedia.org/resource/Bittomo_×_Heroine_Kirameki_Powers!","http://dbpedia.org/resource/Tomy","Tomy"
"http://dbpedia.org/resource/Secret_×_Heroine_Phantomirage!","http://dbpedia.org/resource/Tomy","Tomy"
"http://dbpedia.org/resource/Shadow_Chasers","http://dbpedia.org/resource/Kenneth_Johnson_(filmmaker)","Kenneth Johnson"
"http://dbpedia.org/resource/Losing_It_with_John_Stamos","http://dbpedia.org/resource/Morgan_Spurlock","Morgan Spurlock"
"http://dbpedia.org/resource/Magic_City_(TV_series)","http://dbpedia.org/resource/Mitch_Glazer","Mitch Glazer"
"http://dbpedia.org/resource/Factory_(TV_series)","http://dbpedia.org/resource/Mitch_Rouse","Mitch Rouse"
"http://dbpedia.org/resource/Hannah_Montana","http://dbpedia.org/resource/Michael_Poryes","Michael Poryes"
"http://dbpedia.org/resource/Raven's_Home","http://dbpedia.org/resource/Michael_Poryes","Michael Poryes"
"http://dbpedia.org/resource/Alien_Nation:_Body_and_Soul","http://dbpedia.org/resource/Kenneth_Johnson_(filmmaker)","Kenneth Johnson"
"http://dbpedia.org/resource/Alien_Nation:_Dark_Horizon","http://dbpedia.org/resource/Kenneth_Johnson_(filmmaker)","Kenneth Johnson"
"http://dbpedia.org/resource/Alien_Nation:_Millennium","http://dbpedia.org/resource/Kenneth_Johnson_(filmmaker)","Kenneth Johnson"
"http://dbpedia.org/resource/Alien_Nation:_The_Enemy_Within","http://dbpedia.org/resource/Kenneth_Johnson_(filmmaker)","Kenneth Johnson"
"http://dbpedia.org/resource/Alien_Nation:_The_Udara_Legacy","http://dbpedia.org/resource/Kenneth_Johnson_(filmmaker)","Kenneth Johnson"
"http://dbpedia.org/resource/Ed_vs._Spencer","http://dbpedia.org/resource/Spencer_Rice","Spencer Rice"
"http://dbpedia.org/resource/Keyshia_Cole:_The_Way_It_Is","http://dbpedia.org/resource/Keyshia_Cole","Keyshia Cole"
"http://dbpedia.org/resource/The_Transformers_(TV_series)","http://dbpedia.org/resource/Tomy","Tomy"
"http://dbpedia.org/resource/The_Death_of_the_Incredible_Hulk","http://dbpedia.org/resource/Kenneth_Johnson_(filmmaker)","Kenneth Johnson"
"http://dbpedia.org/resource/Life_with_Boys","http://dbpedia.org/resource/Michael_Poryes","Michael Poryes"
"http://dbpedia.org/resource/List_of_Berserk_characters","http://dbpedia.org/resource/Kentaro_Miura","Kentarō Miura"
"http://dbpedia.org/resource/Looking_Back_in_Anger","http://dbpedia.org/resource/Wai_Ka-fai","Wai Ka-Fai"
"http://dbpedia.org/resource/Tomica_Hero:_Rescue_Force","http://dbpedia.org/resource/Tomy","Tomy"
"http://dbpedia.org/resource/Cliffhangers_(TV_series)","http://dbpedia.org/resource/Kenneth_Johnson_(filmmaker)","Kenneth Johnson"
"http://dbpedia.org/resource/Single_White_Spenny","http://dbpedia.org/resource/Spencer_Rice","Spencer Rice"
"http://dbpedia.org/resource/Tabaluga_(TV_series)","http://dbpedia.org/resource/Peter_Maffay","Peter Maffay"
"http://dbpedia.org/resource/Divine_Retribution_(TV_series)","http://dbpedia.org/resource/Wai_Ka-fai","Wai Ka-Fai"
"http://dbpedia.org/resource/Tales_of_the_Baroness","http://dbpedia.org/resource/Sarah_Slean","Sarah Slean"
"http://dbpedia.org/resource/I_Bet_You_Will","http://dbpedia.org/resource/Morgan_Spurlock","Morgan Spurlock"
"http://dbpedia.org/resource/Palak_Pe_Jhalak","http://dbpedia.org/resource/Michael_Poryes","Michael Poryes"
"http://dbpedia.org/resource/Police_×_Heroine_Lovepatrina!","http://dbpedia.org/resource/Tomy","Tomy"
"http://dbpedia.org/resource/The_Trial_of_the_Incredible_Hulk","http://dbpedia.org/resource/Kenneth_Johnson_(filmmaker)","Kenneth Johnson"
"http://dbpedia.org/resource/Captain_Vyom","http://dbpedia.org/resource/Ketan_Mehta","Ketan Mehta"
"http://dbpedia.org/resource/Cashmere_Mafia","http://dbpedia.org/resource/Kevin_Wade","Kevin Wade"
"http://dbpedia.org/resource/Sugartown_(TV_series)","http://dbpedia.org/resource/Sally_Dexter","Sally Dexter"
"http://dbpedia.org/resource/Grand_Star","http://dbpedia.org/resource/Georges-Jean_Arnaud","Georges-Jean Arnaud"
"http://dbpedia.org/resource/Legion_(TV_series)","http://dbpedia.org/resource/Noah_Hawley","Noah Hawley"
